"Rate ID";"User ID";"Obs Session ID";"Start Date";"End Date";Ra;Decl;Teff;F;Lm;Shower;Method;Number
946828;7466;78489;"2019-04-06 18:45:00";"2019-04-06 19:00:00";240.0000;-30.0000;0.2500;1.1100;4.5;SPO;C;1
946813;210;78487;"2019-04-06 20:00:00";"2019-04-06 21:30:00";110.0000;30.0000;1.5000;1.0000;6.52;ANT;C;1
946814;210;78487;"2019-04-06 20:00:00";"2019-04-06 21:30:00";110.0000;30.0000;1.5000;1.0000;6.52;SPO;C;12
946829;49;78490;"2019-04-06 20:15:00";"2019-04-06 22:00:00";160.0000;60.0000;1.7500;1.0000;6.2;ANT;C;3
946830;49;78490;"2019-04-06 20:15:00";"2019-04-06 22:00:00";160.0000;60.0000;1.7500;1.0000;6.2;SPO;C;11
946815;210;78487;"2019-04-06 21:30:00";"2019-04-06 23:00:00";140.0000;50.0000;1.5000;1.0000;6.59;ANT;C;3
946816;210;78487;"2019-04-06 21:30:00";"2019-04-06 23:00:00";140.0000;50.0000;1.5000;1.0000;6.59;SPO;C;16
946800;474;78485;"2019-04-06 22:30:00";"2019-04-06 23:30:00";255.0000;65.0000;1.0000;1.0000;6.11;ANT;C;1
946801;474;78485;"2019-04-06 22:30:00";"2019-04-06 23:30:00";255.0000;65.0000;1.0000;1.0000;6.11;U438;C;0
946802;474;78485;"2019-04-06 22:30:00";"2019-04-06 23:30:00";255.0000;65.0000;1.0000;1.0000;6.11;SPO;C;6
946817;210;78487;"2019-04-06 23:00:00";"2019-04-07 00:30:00";160.0000;40.0000;1.5000;1.0000;6.59;ANT;C;4
946818;210;78487;"2019-04-06 23:00:00";"2019-04-07 00:30:00";160.0000;40.0000;1.5000;1.0000;6.59;SPO;C;14
946803;474;78485;"2019-04-06 23:30:00";"2019-04-07 00:35:00";255.0000;65.0000;1.0330;1.0000;6.19;ANT;C;0
946804;474;78485;"2019-04-06 23:30:00";"2019-04-07 00:35:00";255.0000;65.0000;1.0330;1.0000;6.19;U438;C;1
946805;474;78485;"2019-04-06 23:30:00";"2019-04-07 00:35:00";255.0000;65.0000;1.0330;1.0000;6.19;SPO;C;8
946819;210;78487;"2019-04-07 00:30:00";"2019-04-07 01:30:00";170.0000;50.0000;1.0000;1.0000;6.58;ANT;C;3
946820;210;78487;"2019-04-07 00:30:00";"2019-04-07 01:30:00";170.0000;50.0000;1.0000;1.0000;6.58;SPO;C;11
946806;474;78485;"2019-04-07 00:35:00";"2019-04-07 01:40:00";270.0000;55.0000;1.0330;1.0000;6.19;ANT;C;0
946807;474;78485;"2019-04-07 00:35:00";"2019-04-07 01:40:00";270.0000;55.0000;1.0330;1.0000;6.19;U438;C;1
946808;474;78485;"2019-04-07 00:35:00";"2019-04-07 01:40:00";270.0000;55.0000;1.0330;1.0000;6.19;SPO;C;7
946809;82;78486;"2019-04-07 00:52:00";"2019-04-07 02:01:00";225.0000;25.0000;1.1500;1.0000;6.23;ANT;R;1
946810;82;78486;"2019-04-07 00:52:00";"2019-04-07 02:01:00";225.0000;25.0000;1.1500;1.0000;6.23;SPO;R;7
946811;82;78486;"2019-04-07 02:01:00";"2019-04-07 03:10:00";245.0000;25.0000;1.1500;1.0000;6.24;ANT;R;4
946812;82;78486;"2019-04-07 02:01:00";"2019-04-07 03:10:00";245.0000;25.0000;1.1500;1.0000;6.24;SPO;R;7
946919;7956;78507;"2019-04-07 09:25:00";"2019-04-07 10:25:00";165.0000;-45.0000;1.0000;1.0000;6.55;ANT;C;0
946920;7956;78507;"2019-04-07 09:25:00";"2019-04-07 10:25:00";165.0000;-45.0000;1.0000;1.0000;6.55;SPO;C;5
946959;;78516;"2019-04-07 09:25:00";"2019-04-07 10:25:00";165.0000;-40.0000;1.0000;1.0000;6.6;SPO;C;7
946921;7956;78507;"2019-04-07 10:35:00";"2019-04-07 11:35:00";182.0000;-45.0000;0.9500;1.0000;6.65;ANT;C;3
946922;7956;78507;"2019-04-07 10:35:00";"2019-04-07 11:35:00";182.0000;-45.0000;0.9500;1.0000;6.65;SPO;C;8
946955;6700;78515;"2019-04-07 10:35:00";"2019-04-07 11:35:00";120.0000;-45.0000;0.9500;1.0000;6.1;ANT;C;1
946956;6700;78515;"2019-04-07 10:35:00";"2019-04-07 11:35:00";120.0000;-45.0000;0.9500;1.0000;6.1;SPO;C;2
946923;7956;78507;"2019-04-07 11:35:00";"2019-04-07 12:35:00";197.0000;-45.0000;1.0000;1.0000;6.65;ANT;C;1
946924;7956;78507;"2019-04-07 11:35:00";"2019-04-07 12:35:00";197.0000;-45.0000;1.0000;1.0000;6.65;SPO;C;7
946957;6700;78515;"2019-04-07 11:35:00";"2019-04-07 12:35:00";135.0000;-45.0000;1.0000;1.0000;6.1;ANT;C;1
946958;6700;78515;"2019-04-07 11:35:00";"2019-04-07 12:35:00";135.0000;-45.0000;1.0000;1.0000;6.1;SPO;C;3
946831;210;78491;"2019-04-07 21:30:00";"2019-04-07 22:45:00";150.0000;50.0000;1.2500;1.0000;6.6;ANT;C;1
946832;210;78491;"2019-04-07 21:30:00";"2019-04-07 22:45:00";150.0000;50.0000;1.2500;1.0000;6.6;SPO;C;13
946833;210;78491;"2019-04-07 22:45:00";"2019-04-08 00:00:00";170.0000;50.0000;1.2500;1.0000;6.6;ANT;C;3
946834;210;78491;"2019-04-07 22:45:00";"2019-04-08 00:00:00";170.0000;50.0000;1.2500;1.0000;6.6;SPO;C;12
946821;82;78488;"2019-04-08 00:05:00";"2019-04-08 01:20:00";205.0000;25.0000;1.2500;1.0000;6.24;ANT;C;3
946822;82;78488;"2019-04-08 00:05:00";"2019-04-08 01:20:00";205.0000;25.0000;1.2500;1.0000;6.24;SPO;C;4
946823;82;78488;"2019-04-08 01:20:00";"2019-04-08 02:35:00";230.0000;25.0000;1.2500;1.0000;6.27;ANT;C;4
946824;82;78488;"2019-04-08 01:20:00";"2019-04-08 02:35:00";230.0000;25.0000;1.2500;1.0000;6.27;SPO;C;11
946925;7956;78508;"2019-04-08 11:35:00";"2019-04-08 12:35:00";195.0000;-45.0000;1.0000;1.0000;6.45;ANT;C;2
946926;7956;78508;"2019-04-08 11:35:00";"2019-04-08 12:35:00";195.0000;-45.0000;1.0000;1.0000;6.45;SPO;C;7
946927;7956;78508;"2019-04-08 12:35:00";"2019-04-08 13:35:00";210.0000;-45.0000;0.9700;1.0000;6.6;ANT;C;0
946928;7956;78508;"2019-04-08 12:35:00";"2019-04-08 13:35:00";210.0000;-45.0000;0.9700;1.0000;6.6;SPO;C;9
946960;6700;78517;"2019-04-08 12:35:00";"2019-04-08 13:35:00";210.0000;-45.0000;0.9700;1.0000;6.1;ANT;C;0
946961;6700;78517;"2019-04-08 12:35:00";"2019-04-08 13:35:00";210.0000;-45.0000;0.9700;1.0000;6.1;SPO;C;6
946929;7956;78508;"2019-04-08 13:40:00";"2019-04-08 14:40:00";225.0000;-45.0000;0.9700;1.0000;6.6;ANT;C;4
946930;7956;78508;"2019-04-08 13:40:00";"2019-04-08 14:40:00";225.0000;-45.0000;0.9700;1.0000;6.6;SPO;C;4
946962;6700;78517;"2019-04-08 13:40:00";"2019-04-08 14:40:00";225.0000;-45.0000;1.0000;1.0000;6.1;ANT;C;3
946963;6700;78517;"2019-04-08 13:40:00";"2019-04-08 14:40:00";225.0000;-45.0000;1.0000;1.0000;6.1;SPO;C;2
946931;7956;78508;"2019-04-08 14:40:00";"2019-04-08 15:10:00";240.0000;-45.0000;0.4800;1.0000;6.6;ANT;C;1
946932;7956;78508;"2019-04-08 14:40:00";"2019-04-08 15:10:00";240.0000;-45.0000;0.4800;1.0000;6.6;SPO;C;3
946964;6700;78517;"2019-04-08 14:40:00";"2019-04-08 15:10:00";240.0000;-45.0000;0.4800;1.0000;6.1;ANT;C;1
946965;6700;78517;"2019-04-08 14:40:00";"2019-04-08 15:10:00";240.0000;-45.0000;0.4800;1.0000;6.1;SPO;C;1
946835;210;78492;"2019-04-08 20:02:00";"2019-04-08 21:02:00";130.0000;50.0000;1.0000;1.0000;6.54;ANT;C;1
946836;210;78492;"2019-04-08 20:02:00";"2019-04-08 21:02:00";130.0000;50.0000;1.0000;1.0000;6.54;SPO;C;9
946839;49;78493;"2019-04-08 20:05:00";"2019-04-08 22:05:00";100.0000;60.0000;2.0000;1.0000;6.22;ANT;C;4
946840;49;78493;"2019-04-08 20:05:00";"2019-04-08 22:05:00";100.0000;60.0000;2.0000;1.0000;6.22;SPO;C;11
946837;210;78492;"2019-04-08 21:02:00";"2019-04-08 22:02:00";140.0000;50.0000;1.0000;1.0000;6.6;ANT;C;2
946838;210;78492;"2019-04-08 21:02:00";"2019-04-08 22:02:00";140.0000;50.0000;1.0000;1.0000;6.6;SPO;C;10
946970;11678;78519;"2019-04-08 22:00:00";"2019-04-08 23:00:00";100.0000;-25.0000;1.0000;1.0000;4.9;ANT;C;0
946971;11678;78519;"2019-04-08 22:00:00";"2019-04-08 23:00:00";100.0000;-25.0000;1.0000;1.0000;4.9;SPO;C;1
946972;11678;78519;"2019-04-08 23:00:00";"2019-04-09 00:00:00";100.0000;-25.0000;1.0000;1.0000;4.9;ANT;C;0
946973;11678;78519;"2019-04-08 23:00:00";"2019-04-09 00:00:00";100.0000;-25.0000;1.0000;1.0000;4.9;SPO;C;0
946974;11678;78519;"2019-04-09 00:00:00";"2019-04-09 01:15:00";180.0000;-20.0000;1.2500;1.0000;5.7;ANT;C;0
946975;11678;78519;"2019-04-09 00:00:00";"2019-04-09 01:15:00";180.0000;-20.0000;1.2500;1.0000;5.7;SPO;C;1
946933;7956;78509;"2019-04-09 13:40:00";"2019-04-09 14:40:00";235.0000;-45.0000;1.0000;1.0000;6.6;ANT;C;2
946934;7956;78509;"2019-04-09 13:40:00";"2019-04-09 14:40:00";235.0000;-45.0000;1.0000;1.0000;6.6;SPO;C;7
946966;6700;78518;"2019-04-09 13:40:00";"2019-04-09 14:40:00";225.0000;-45.0000;1.0000;1.0000;6.1;ANT;C;1
946967;6700;78518;"2019-04-09 13:40:00";"2019-04-09 14:40:00";225.0000;-45.0000;1.0000;1.0000;6.1;SPO;C;1
946935;7956;78509;"2019-04-09 14:40:00";"2019-04-09 15:10:00";250.0000;-45.0000;0.4800;1.0000;6.6;ANT;C;2
946936;7956;78509;"2019-04-09 14:40:00";"2019-04-09 15:10:00";250.0000;-45.0000;0.4800;1.0000;6.6;SPO;C;7
946968;6700;78518;"2019-04-09 14:40:00";"2019-04-09 15:10:00";240.0000;-45.0000;0.4700;1.0000;6.1;ANT;C;0
946969;6700;78518;"2019-04-09 14:40:00";"2019-04-09 15:10:00";240.0000;-45.0000;0.4700;1.0000;6.1;SPO;C;1
946884;210;78501;"2019-04-09 23:00:00";"2019-04-10 00:00:00";140.0000;40.0000;1.0000;1.0000;6.64;ANT;C;3
946885;210;78501;"2019-04-09 23:00:00";"2019-04-10 00:00:00";140.0000;40.0000;1.0000;1.0000;6.64;SPO;C;8
946886;210;78501;"2019-04-10 00:00:00";"2019-04-10 01:00:00";150.0000;50.0000;1.0000;1.0000;6.64;ANT;C;2
946887;210;78501;"2019-04-10 00:00:00";"2019-04-10 01:00:00";150.0000;50.0000;1.0000;1.0000;6.64;SPO;C;10
946841;82;78494;"2019-04-10 00:40:00";"2019-04-10 01:52:00";230.0000;25.0000;1.2000;1.0000;6.26;ANT;C;1
946842;82;78494;"2019-04-10 00:40:00";"2019-04-10 01:52:00";230.0000;25.0000;1.2000;1.0000;6.26;SPO;C;8
946979;11678;78521;"2019-04-11 01:15:00";"2019-04-11 02:00:00";100.0000;-25.0000;0.7500;1.0000;5.81;ANT;C;0
946980;11678;78521;"2019-04-11 01:15:00";"2019-04-11 02:00:00";100.0000;-25.0000;0.7500;1.0000;5.81;SPO;C;1
946981;11678;78521;"2019-04-11 02:00:00";"2019-04-11 02:30:00";100.0000;-25.0000;0.5000;1.0000;5.81;ANT;C;0
946982;11678;78521;"2019-04-11 02:00:00";"2019-04-11 02:30:00";100.0000;-25.0000;0.5000;1.0000;5.81;SPO;C;0
946983;11678;78521;"2019-04-11 02:30:00";"2019-04-11 03:06:00";100.0000;-25.0000;0.6000;1.0000;5.81;ANT;C;1
946984;11678;78521;"2019-04-11 02:30:00";"2019-04-11 03:06:00";100.0000;-25.0000;0.6000;1.0000;5.81;SPO;C;2
946976;418;78520;"2019-04-12 07:00:00";"2019-04-12 08:00:00";240.0000;-10.0000;1.0000;1.0000;6.19;U442;C;1
946977;418;78520;"2019-04-12 07:00:00";"2019-04-12 08:00:00";240.0000;-10.0000;1.0000;1.0000;6.19;ANT;C;4
946978;418;78520;"2019-04-12 07:00:00";"2019-04-12 08:00:00";240.0000;-10.0000;1.0000;1.0000;6.19;SPO;C;4
946986;7956;78523;"2019-04-13 14:15:00";"2019-04-13 15:15:00";240.0000;-45.0000;0.9400;1.0200;6.6;ANT;C;0
946987;7956;78523;"2019-04-13 14:15:00";"2019-04-13 15:15:00";240.0000;-45.0000;0.9400;1.0200;6.6;U443;/;0
946988;7956;78523;"2019-04-13 14:15:00";"2019-04-13 15:15:00";240.0000;-45.0000;0.9400;1.0200;6.6;SPO;C;11
946992;7957;78524;"2019-04-13 14:15:00";"2019-04-13 15:15:00";210.0000;-55.0000;0.9700;1.0300;6.65;ANT;C;0
946993;7957;78524;"2019-04-13 14:15:00";"2019-04-13 15:15:00";210.0000;-55.0000;0.9700;1.0300;6.65;SPO;C;10
946989;7956;78523;"2019-04-13 15:20:00";"2019-04-13 16:20:00";255.0000;-45.0000;0.9500;1.0000;6.6;ANT;C;0
946990;7956;78523;"2019-04-13 15:20:00";"2019-04-13 16:20:00";255.0000;-45.0000;0.9500;1.0000;6.6;U443;C;1
946991;7956;78523;"2019-04-13 15:20:00";"2019-04-13 16:20:00";255.0000;-45.0000;0.9500;1.0000;6.6;SPO;C;10
946994;7957;78524;"2019-04-13 15:20:00";"2019-04-13 16:20:00";225.0000;-55.0000;0.9500;1.0000;6.65;ANT;C;0
946995;7957;78524;"2019-04-13 15:20:00";"2019-04-13 16:20:00";225.0000;-55.0000;0.9500;1.0000;6.65;SPO;C;12
946996;82;78525;"2019-04-15 00:45:00";"2019-04-15 01:45:00";255.0000;30.0000;1.0000;1.0000;6.12;LYR;C;2
946997;82;78525;"2019-04-15 00:45:00";"2019-04-15 01:45:00";255.0000;30.0000;1.0000;1.0000;6.12;ANT;C;1
946998;82;78525;"2019-04-15 00:45:00";"2019-04-15 01:45:00";255.0000;30.0000;1.0000;1.0000;6.12;SPO;C;6
946999;82;78525;"2019-04-15 01:45:00";"2019-04-15 02:50:00";255.0000;30.0000;1.0833;1.0000;6.12;LYR;C;3
947000;82;78525;"2019-04-15 01:45:00";"2019-04-15 02:50:00";255.0000;30.0000;1.0833;1.0000;6.12;ANT;C;2
947001;82;78525;"2019-04-15 01:45:00";"2019-04-15 02:50:00";255.0000;30.0000;1.0833;1.0000;6.12;SPO;C;4
947213;7466;78555;"2019-04-15 16:30:00";"2019-04-15 16:50:00";300.0000;-20.0000;0.3333;1.0000;6.3;ANT;C;0
947214;7466;78555;"2019-04-15 16:30:00";"2019-04-15 16:50:00";300.0000;-20.0000;0.3333;1.0000;6.3;SPO;C;3
947215;7466;78555;"2019-04-15 16:50:00";"2019-04-15 17:10:00";300.0000;-20.0000;0.3333;1.0000;6.3;ANT;C;0
947216;7466;78555;"2019-04-15 16:50:00";"2019-04-15 17:10:00";300.0000;-20.0000;0.3333;1.0000;6.3;SPO;C;3
947217;7466;78555;"2019-04-15 17:10:00";"2019-04-15 17:30:00";300.0000;-20.0000;0.3333;1.0000;6.3;ANT;C;0
947218;7466;78555;"2019-04-15 17:10:00";"2019-04-15 17:30:00";300.0000;-20.0000;0.3333;1.0000;6.3;SPO;C;3
947219;7466;78555;"2019-04-15 17:30:00";"2019-04-15 17:50:00";300.0000;-20.0000;0.3333;1.0000;6.3;ANT;C;0
947220;7466;78555;"2019-04-15 17:30:00";"2019-04-15 17:50:00";300.0000;-20.0000;0.3333;1.0000;6.3;SPO;C;3
947221;7466;78555;"2019-04-15 17:50:00";"2019-04-15 18:10:00";300.0000;-20.0000;0.3333;1.0000;6.3;ANT;C;0
947222;7466;78555;"2019-04-15 17:50:00";"2019-04-15 18:10:00";300.0000;-20.0000;0.3333;1.0000;6.3;SPO;C;4
947223;7466;78556;"2019-04-16 17:50:00";"2019-04-16 19:20:00";300.0000;-20.0000;1.5000;1.1100;6.3;SPO;C;5
947005;7168;78528;"2019-04-17 01:00:00";"2019-04-17 01:40:00";180.0000;-60.0000;0.6670;1.2500;5.5;ANT;C;1
947006;7168;78528;"2019-04-17 01:00:00";"2019-04-17 01:40:00";180.0000;-60.0000;0.6670;1.2500;5.5;SPO;C;0
947007;7168;78528;"2019-04-17 01:42:00";"2019-04-17 02:30:00";180.0000;-60.0000;0.8000;1.2500;5.5;ANT;C;0
947008;7168;78528;"2019-04-17 01:42:00";"2019-04-17 02:30:00";180.0000;-60.0000;0.8000;1.2500;5.5;SPO;C;0
947002;9938;78526;"2019-04-18 22:00:00";"2019-04-18 22:30:00";15.0000;90.0000;0.5000;1.0100;3;LYR;C;1
947003;9938;78526;"2019-04-18 22:00:00";"2019-04-18 22:30:00";15.0000;90.0000;0.5000;1.0100;3;SPO;C;0
947009;7168;78529;"2019-04-19 21:55:00";"2019-04-19 22:20:00";140.0000;-50.0000;0.4170;1.2500;5;ANT;C;0
947010;7168;78529;"2019-04-19 21:55:00";"2019-04-19 22:20:00";140.0000;-50.0000;0.4170;1.2500;5;SPO;C;1
947011;7168;78529;"2019-04-19 23:10:00";"2019-04-19 23:45:00";140.0000;-50.0000;0.5830;1.2500;4.8;ANT;C;1
947012;7168;78529;"2019-04-19 23:10:00";"2019-04-19 23:45:00";140.0000;-50.0000;0.5830;1.2500;4.8;SPO;C;0
947069;11678;78540;"2019-04-20 00:29:00";"2019-04-20 01:00:00";100.0000;-25.0000;0.5170;1.0000;4.8;ANT;C;0
947070;11678;78540;"2019-04-20 00:29:00";"2019-04-20 01:00:00";100.0000;-25.0000;0.5170;1.0000;4.8;PPU;C;0
947071;11678;78540;"2019-04-20 00:29:00";"2019-04-20 01:00:00";100.0000;-25.0000;0.5170;1.0000;4.8;SPO;C;0
947013;7168;78530;"2019-04-20 00:32:00";"2019-04-20 00:50:00";160.0000;-60.0000;0.3000;1.2500;5.5;ANT;C;1
947014;7168;78530;"2019-04-20 00:32:00";"2019-04-20 00:50:00";160.0000;-60.0000;0.3000;1.2500;5.5;SPO;C;0
947072;11678;78540;"2019-04-20 01:00:00";"2019-04-20 01:50:00";100.0000;-25.0000;0.8330;1.0000;4.8;ANT;C;2
947073;11678;78540;"2019-04-20 01:00:00";"2019-04-20 01:50:00";100.0000;-25.0000;0.8330;1.0000;4.8;PPU;C;1
947074;11678;78540;"2019-04-20 01:00:00";"2019-04-20 01:50:00";100.0000;-25.0000;0.8330;1.0000;4.8;SPO;C;0
947015;7168;78531;"2019-04-20 06:33:00";"2019-04-20 07:00:00";275.0000;0.0000;0.4500;1.2500;4.8;ANT;C;1
947016;7168;78531;"2019-04-20 06:33:00";"2019-04-20 07:00:00";275.0000;0.0000;0.4500;1.2500;4.8;ETA;C;0
947017;7168;78531;"2019-04-20 06:33:00";"2019-04-20 07:00:00";275.0000;0.0000;0.4500;1.2500;4.8;LYR;C;0
947018;7168;78531;"2019-04-20 06:33:00";"2019-04-20 07:00:00";275.0000;0.0000;0.4500;1.2500;4.8;SPO;C;1
947019;7168;78531;"2019-04-20 07:00:00";"2019-04-20 08:00:00";275.0000;0.0000;1.0000;1.2500;4.5;ANT;C;0
947020;7168;78531;"2019-04-20 07:00:00";"2019-04-20 08:00:00";275.0000;0.0000;1.0000;1.2500;4.5;ETA;C;1
947021;7168;78531;"2019-04-20 07:00:00";"2019-04-20 08:00:00";275.0000;0.0000;1.0000;1.2500;4.5;LYR;C;0
947022;7168;78531;"2019-04-20 07:00:00";"2019-04-20 08:00:00";275.0000;0.0000;1.0000;1.2500;4.5;SPO;C;0
947023;7168;78531;"2019-04-20 08:00:00";"2019-04-20 08:30:00";300.0000;0.0000;0.5000;1.2500;4.5;ANT;C;0
947024;7168;78531;"2019-04-20 08:00:00";"2019-04-20 08:30:00";300.0000;0.0000;0.5000;1.2500;4.5;ETA;C;0
947025;7168;78531;"2019-04-20 08:00:00";"2019-04-20 08:30:00";300.0000;0.0000;0.5000;1.2500;4.5;LYR;C;0
947026;7168;78531;"2019-04-20 08:00:00";"2019-04-20 08:30:00";300.0000;0.0000;0.5000;1.2500;4.5;SPO;C;1
947187;49;78551;"2019-04-21 19:50:00";"2019-04-21 20:20:00";220.0000;60.0000;0.5000;1.0000;6.2;ANT;C;0
947188;49;78551;"2019-04-21 19:50:00";"2019-04-21 20:20:00";220.0000;60.0000;0.5000;1.0000;6.2;LYR;C;0
947189;49;78551;"2019-04-21 19:50:00";"2019-04-21 20:20:00";220.0000;60.0000;0.5000;1.0000;6.2;SPO;C;4
947251;7322;78565;"2019-04-21 20:03:00";"2019-04-21 21:04:00";245.0000;50.0000;1.0167;1.0000;5.83;ANT;C;3
947252;7322;78565;"2019-04-21 20:03:00";"2019-04-21 21:04:00";245.0000;50.0000;1.0167;1.0000;5.83;LYR;C;5
947253;7322;78565;"2019-04-21 20:03:00";"2019-04-21 21:04:00";245.0000;50.0000;1.0167;1.0000;5.83;SPO;C;3
947248;7241;78564;"2019-04-21 20:05:00";"2019-04-21 21:07:00";255.0000;50.0000;1.0333;1.0000;5.79;ANT;C;2
947249;7241;78564;"2019-04-21 20:05:00";"2019-04-21 21:07:00";255.0000;50.0000;1.0333;1.0000;5.79;LYR;C;6
947250;7241;78564;"2019-04-21 20:05:00";"2019-04-21 21:07:00";255.0000;50.0000;1.0333;1.0000;5.79;SPO;C;8
947119;210;78544;"2019-04-21 20:12:00";"2019-04-21 21:30:00";240.0000;80.0000;1.3000;1.0000;6.75;ANT;C;3
947120;210;78544;"2019-04-21 20:12:00";"2019-04-21 21:30:00";240.0000;80.0000;1.3000;1.0000;6.75;LYR;C;3
947121;210;78544;"2019-04-21 20:12:00";"2019-04-21 21:30:00";240.0000;80.0000;1.3000;1.0000;6.75;SPO;C;14
947190;49;78551;"2019-04-21 20:20:00";"2019-04-21 21:00:00";220.0000;60.0000;0.6700;1.0000;6.2;ANT;C;2
947191;49;78551;"2019-04-21 20:20:00";"2019-04-21 21:00:00";220.0000;60.0000;0.6700;1.0000;6.2;LYR;C;3
947192;49;78551;"2019-04-21 20:20:00";"2019-04-21 21:00:00";220.0000;60.0000;0.6700;1.0000;6.2;SPO;C;4
947027;214;78532;"2019-04-22 00:09:00";"2019-04-22 01:39:00";0.0000;90.0000;1.5000;1.0000;5.25;ANT;C;0
947028;214;78532;"2019-04-22 00:09:00";"2019-04-22 01:39:00";0.0000;90.0000;1.5000;1.0000;5.25;LYR;C;4
947029;214;78532;"2019-04-22 00:09:00";"2019-04-22 01:39:00";0.0000;90.0000;1.5000;1.0000;5.25;SPO;C;3
947193;49;78552;"2019-04-22 20:00:00";"2019-04-22 20:30:00";220.0000;60.0000;0.5000;1.0000;6.25;ANT;C;0
947194;49;78552;"2019-04-22 20:00:00";"2019-04-22 20:30:00";220.0000;60.0000;0.5000;1.0000;6.25;LYR;C;1
947195;49;78552;"2019-04-22 20:00:00";"2019-04-22 20:30:00";220.0000;60.0000;0.5000;1.0000;6.25;SPO;C;3
947051;9938;78534;"2019-04-22 20:15:00";"2019-04-22 21:30:00";0.0000;80.0000;1.2500;1.0500;6.5;LYR;C;3
947052;9938;78534;"2019-04-22 20:15:00";"2019-04-22 21:30:00";0.0000;80.0000;1.2500;1.0500;6.5;SPO;C;0
947122;210;78545;"2019-04-22 20:20:00";"2019-04-22 20:50:00";240.0000;70.0000;0.5000;1.0000;6.62;ANT;C;1
947123;210;78545;"2019-04-22 20:20:00";"2019-04-22 20:50:00";240.0000;70.0000;0.5000;1.0000;6.62;LYR;C;3
947124;210;78545;"2019-04-22 20:20:00";"2019-04-22 20:50:00";240.0000;70.0000;0.5000;1.0000;6.62;SPO;C;6
947030;82;78533;"2019-04-22 20:30:00";"2019-04-22 21:00:00";180.0000;25.0000;0.5000;1.0000;6.3;LYR;C;2
947031;82;78533;"2019-04-22 20:30:00";"2019-04-22 21:00:00";180.0000;25.0000;0.5000;1.0000;6.3;ANT;C;0
947032;82;78533;"2019-04-22 20:30:00";"2019-04-22 21:00:00";180.0000;25.0000;0.5000;1.0000;6.3;SPO;C;3
947196;49;78552;"2019-04-22 20:30:00";"2019-04-22 21:00:00";220.0000;60.0000;0.5000;1.0000;6.25;ANT;C;1
947197;49;78552;"2019-04-22 20:30:00";"2019-04-22 21:00:00";220.0000;60.0000;0.5000;1.0000;6.25;LYR;C;1
947198;49;78552;"2019-04-22 20:30:00";"2019-04-22 21:00:00";220.0000;60.0000;0.5000;1.0000;6.25;SPO;C;2
947057;7154;78536;"2019-04-22 20:39:00";"2019-04-22 21:09:00";270.0000;50.0000;0.5000;1.1000;5.8;ANT;R;1
947058;7154;78536;"2019-04-22 20:39:00";"2019-04-22 21:09:00";270.0000;50.0000;0.5000;1.1000;5.8;LYR;R;1
947059;7154;78536;"2019-04-22 20:39:00";"2019-04-22 21:09:00";270.0000;50.0000;0.5000;1.1000;5.8;SPO;R;1
947125;210;78545;"2019-04-22 20:50:00";"2019-04-22 21:20:00";240.0000;70.0000;0.5000;1.0000;6.85;ANT;C;0
947126;210;78545;"2019-04-22 20:50:00";"2019-04-22 21:20:00";240.0000;70.0000;0.5000;1.0000;6.85;LYR;C;3
947127;210;78545;"2019-04-22 20:50:00";"2019-04-22 21:20:00";240.0000;70.0000;0.5000;1.0000;6.85;SPO;C;9
947033;82;78533;"2019-04-22 21:00:00";"2019-04-22 21:30:00";185.0000;25.0000;0.5000;1.0000;6.3;LYR;C;3
947034;82;78533;"2019-04-22 21:00:00";"2019-04-22 21:30:00";185.0000;25.0000;0.5000;1.0000;6.3;ANT;C;3
947035;82;78533;"2019-04-22 21:00:00";"2019-04-22 21:30:00";185.0000;25.0000;0.5000;1.0000;6.3;SPO;C;2
947199;49;78552;"2019-04-22 21:00:00";"2019-04-22 21:30:00";220.0000;60.0000;0.5000;1.0000;6.25;ANT;C;1
947200;49;78552;"2019-04-22 21:00:00";"2019-04-22 21:30:00";220.0000;60.0000;0.5000;1.0000;6.25;LYR;C;2
947201;49;78552;"2019-04-22 21:00:00";"2019-04-22 21:30:00";220.0000;60.0000;0.5000;1.0000;6.25;SPO;C;3
947060;7154;78536;"2019-04-22 21:09:00";"2019-04-22 21:45:00";270.0000;50.0000;0.6000;1.1000;5.8;ANT;C;0
947061;7154;78536;"2019-04-22 21:09:00";"2019-04-22 21:45:00";270.0000;50.0000;0.6000;1.1000;5.8;LYR;C;0
947062;7154;78536;"2019-04-22 21:09:00";"2019-04-22 21:45:00";270.0000;50.0000;0.6000;1.1000;5.8;SPO;R;2
947128;210;78545;"2019-04-22 21:20:00";"2019-04-22 21:50:00";240.0000;70.0000;0.5000;1.0000;6.88;ANT;C;2
947129;210;78545;"2019-04-22 21:20:00";"2019-04-22 21:50:00";240.0000;70.0000;0.5000;1.0000;6.88;LYR;C;5
947130;210;78545;"2019-04-22 21:20:00";"2019-04-22 21:50:00";240.0000;70.0000;0.5000;1.0000;6.88;SPO;C;9
947036;82;78533;"2019-04-22 21:30:00";"2019-04-22 22:00:00";190.0000;25.0000;0.5000;1.0000;6.29;LYR;C;6
947037;82;78533;"2019-04-22 21:30:00";"2019-04-22 22:00:00";190.0000;25.0000;0.5000;1.0000;6.29;ANT;C;1
947038;82;78533;"2019-04-22 21:30:00";"2019-04-22 22:00:00";190.0000;25.0000;0.5000;1.0000;6.29;SPO;C;2
